Country,patents_number,Year,ISO,Total Deaths,total_affected,total_damage,Tertiary,GDP,Population,FDI,consumption
denmark,37.5,1992,dnk,0.0,0.0,1567801.0,40.2165603637695,29569.497064204068,5171370.0,1017385349.25764,74.1536336437353
denmark,71.0,1999,dnk,7.0,0.0,4576605.0,56.4665908813477,33440.603064340394,5321799.0,16847919225.9809,73.1125670024747
denmark,83.3333,2001,dnk,0.0,0.0,0.0,61.3673095703125,30751.589688199365,5358783.0,9286404805.96887,71.0343782870361
denmark,84.0,2002,dnk,1.0,0.0,0.0,64.2234725952148,33228.63391766613,5375931.0,4430703178.95052,71.804962068472
denmark,125.3333,2004,dnk,1.0,2072.0,0.0,74.9665069580078,46511.934750980094,5404523.0,-8804165491.1002,72.6595686704278
denmark,113.0333,2005,dnk,4.0,0.0,1948118.0,80.8124618530273,48799.74422617672,5419432.0,12847031342.3671,72.2890582192885
denmark,147.5,2007,dnk,0.0,0.0,141146.0,78.243293762207,58487.046014446496,5461438.0,11809448518.2128,71.8249495152328
denmark,272.8333,2010,dnk,0.0,0.0,0.0,72.4951477050781,58041.39843633848,5547683.0,-11767861925.0632,74.978078572097
denmark,281.5909,2013,dnk,2.0,0.0,0.0,80.4186782836914,61191.193704202844,5614932.0,680338945.938662,73.7016933373525
germany,306.0333,1991,deu,28.0,4.0,10744.0,34.1853218078613,23357.757725073017,80013896.0,4741534933.54524,74.7152226005801
germany,326.6667,1992,deu,33.0,1609.0,167063.0,35.9999618530273,26438.230388841715,80624598.0,-2137728434.41913,75.2414133461805
germany,346.6167,1993,deu,11.0,100000.0,2046135.0,40.1300811767578,25522.629573361766,81156363.0,479814189.252795,76.0113428028032
germany,464.9167,1994,deu,13.0,0.0,2840563.0,43.3363800048828,27076.606750140018,81438348.0,7517248751.11651,75.5059987428603
germany,500.1167,1995,deu,5.0,30400.0,1453448.0,46.4355697631836,31658.349378913532,81678051.0,12041505212.6412,75.2664136682483
germany,645.0,1996,deu,39.0,62.0,588108.0,48.2839698791504,30485.866548227867,81914831.0,15591797828.854,76.0232749378051
germany,705.8667,1997,deu,30.0,5200.0,656354.0,48.954719543457,26964.049467267312,82034771.0,18638443893.681,75.5465925604875
germany,3002.5476,2013,deu,11.0,6352.0,22235816.0,60.8984489440918,46298.92291773445,80645605.0,67199694458.9368,74.1877745567076
germany,2825.6679,2014,deu,19.0,70.0,494483.0,65.1844787597656,48023.86998454547,80982500.0,19532082849.0843,73.0112761022467
germany,2645.1595,2016,deu,19.0,89.0,2438717.0,67.9464111328125,42136.12079080027,82348669.0,64744235790.2129,72.6556907430919
germany,2835.919,2017,deu,23.0,654.0,1073340.0,68.4692306518555,44652.58917227226,82657002.0,109485971372.509,71.9488485412407
germany,2914.5929,2018,deu,5.0,12.0,685844.0,69.1634292602539,47939.27828844958,82905782.0,166915563991.374,71.9825580531578
germany,2978.9762,2019,deu,5.0,0.0,0.0,72.705078125,46793.68676159953,83092962.0,73974461220.6158,72.1934826473543
germany,2557.1786,2020,deu,0.0,33.0,0.0,72.3894195556641,46772.825350753665,83160871.0,160800654975.269,72.2241188343376
germany,2524.65,2021,deu,198.0,1604.0,43201120.0,75.6655426025391,51203.554473104334,83196078.0,95903989769.6243,71.3854787211986
belgium,1.0,1982,bel,14.0,9.0,0.0,26.6390800476074,9343.861099596179,9856303.0,1472180000.0,80.835410981452
belgium,3.0,1983,bel,2.0,1030.0,146915.0,27.3860893249512,8846.234298469735,9855520.0,1289700000.0,81.0201693712206
belgium,2.0,1984,bel,0.0,0.0,0.0,28.3601894378662,8457.268803163739,9855372.0,389370000.0,79.8462427301305
belgium,1.5,1985,bel,39.0,500.0,0.0,31.0939197540283,8750.818512505355,9858308.0,1051490000.0,80.1069660287827
belgium,2.0,1987,bel,193.0,408.0,0.0,33.2479209899902,15135.852311696835,9870234.0,2354920000.0,78.6081123443085
belgium,4.0,1989,bel,12.0,2.0,0.0,36.0025901794434,16525.061743284838,9937697.0,7020270000.0,74.6672518879114
belgium,10.5,1990,bel,29.0,6.0,2195052.0,37.9722785949707,20600.375278982698,9967379.0,8046729999.9,74.412494601604
belgium,10.0,1991,bel,0.0,100.0,0.0,39.2387084960938,21041.660651964783,10004486.0,9362559999.9,75.6518586693788
belgium,16.0,1993,bel,9.0,627.0,34440.0,45.4761505126953,22283.936021355126,10084475.0,10750000000.0,74.9555259588903
belgium,27.0,1994,bel,15.0,299.0,0.0,49.2716903686523,24208.554793144656,10115603.0,8513579999.9,74.4172306467761
belgium,26.5,1995,bel,22.0,803.0,192052.0,55.4692993164062,28413.826438736807,10136811.0,10688700000.0,74.3590523214741
belgium,25.5,1996,bel,10.0,60.0,0.0,57.4932518005371,27489.555177048835,10156637.0,14063900000.0,75.1972470578024
belgium,61.8333,1999,bel,2.0,905.0,88699.0,56.1862907409668,25252.80190665645,10226419.0,119692913000.0,73.3548596907402
belgium,79.15,2002,bel,7.0,2400.0,8135.0,58.1100807189941,25006.191397109003,10332785.0,18118954671.3727,73.6751521193138
belgium,77.25,2003,bel,1186.0,37.0,0.0,59.6124610900879,30655.209267902366,10376133.0,34559267489.7082,73.6778281096528
belgium,55.5,2004,bel,23.0,130.0,154939.0,62.0411491394043,35429.40779333441,10421137.0,44498165771.1404,72.4387902824509
belgium,98.75,2005,bel,2.0,210.0,0.0,62.8203315734863,36809.70134036188,10478617.0,33662010793.5663,72.2823296271162
belgium,91.7833,2006,bel,940.0,0.0,0.0,63.3717384338379,38705.10679591471,10547958.0,58821552824.3718,71.9869660758139
belgium,91.75,2007,bel,2.0,2.0,635155.0,62.461841583252,44319.16544881302,10625700.0,96551634531.2489,71.2615633191306
belgium,139.25,2008,bel,0.0,0.0,0.0,62.7642097473145,48303.397956285975,10709973.0,190391844688.587,73.3904375096484
belgium,131.3333,2009,bel,1.0,0.0,0.0,64.9798431396484,44760.29124437094,10796493.0,77354509260.1055,75.5647485170553
belgium,148.4833,2010,bel,36.0,882.0,534357.0,66.8578872680664,44184.946353965024,10895586.0,125491894873.016,75.1707674255749
belgium,162.9167,2011,bel,5.0,71.0,128803.0,67.7034072875977,47410.566927746695,11038264.0,163624381384.584,75.5920586816211
belgium,184.8333,2012,bel,3.0,0.0,0.0,69.7490615844727,44670.56068451006,11106932.0,11810272330.6797,76.2471233874203
belgium,164.1667,2013,bel,11.0,0.0,0.0,71.7841110229492,46757.95185596013,11159407.0,-29640924980.1455,76.7739513337406
belgium,162.5833,2014,bel,0.0,0.0,0.0,74.0397262573242,47764.071512082526,11209057.0,-15205871357.966,76.0450100532676
belgium,167.1667,2015,bel,410.0,0.0,0.0,76.423942565918,41008.29671947198,11274196.0,-19514245854.7287,74.9540318319065
belgium,168.6667,2016,bel,2.0,0.0,0.0,77.2435073852539,42012.62271910272,11331422.0,57538351507.0684,74.5535827427722
belgium,172.5,2018,bel,1.0,0.0,0.0,79.1237487792969,47544.98114727487,11427054.0,-41601387266.7493,74.9195523624782
belgium,193.8333,2019,bel,716.0,0.0,0.0,79.3044815063477,46641.7116578097,11488980.0,-21379939833.4956,74.3628782880787
belgium,150.1714,2020,bel,1687.0,0.0,0.0,79.4996032714844,45517.90381820186,11538604.0,-24346546463.5301,73.7751702287391
belgium,149.7833,2021,bel,39.0,101950.0,2160056.0,82.6882019042969,51268.388037359815,11592952.0,24036812329.7259,72.5042407451741
estonia,1.0,2001,est,22.0,30.0,0.0,58.7174797058105,4505.8583323318835,1388115.0,592889580.182473,73.4120845235678
estonia,3.0,2005,est,0.0,100.0,194812.0,67.9843521118164,10412.644313796647,1354775.0,3057558404.59854,71.2163423774626
estonia,0.0,2006,est,3.0,0.0,0.0,68.7950820922852,12639.400067729612,1346810.0,1758167635.56107,69.9724370307755
estonia,8.0,2011,est,10.0,0.0,0.0,71.0235290527344,17487.804783092288,1327439.0,1119148299.05953,68.6175771361908
estonia,6.0,2012,est,1.0,0.0,0.0,72.9364700317383,17403.205325476698,1322696.0,1787341526.52249,68.9881530519992
estonia,10.5,2018,est,7.0,0.0,0.0,72.0659637451172,23165.84947864331,1321977.0,1232358347.85304,69.2435065996776
ecuador,0.0,1980,ecu,8.0,40.0,0.0,32.174388885498,2197.868160329798,8135845.0,70000000.0,75.3540757109783
ecuador,0.0,1982,ecu,307.0,700000.0,703888.0,30.8701801300049,2324.8299583323396,8572607.0,40000000.0,81.3351455550368
ecuador,0.0,1983,ecu,219.0,200000.0,0.0,29.1223392486572,1950.060353799291,8795873.0,50000000.0,79.0907522931435
ecuador,0.0,1984,ecu,60.0,575.0,0.0,29.5908393859863,1874.382638292548,9022979.0,50000000.0,79.5236248438869
ecuador,0.0,1985,ecu,0.0,800.0,0.0,30.3376407623291,1853.0925306035915,9254311.0,62000000.0,77.4029608991933
ecuador,0.0,1988,ecu,20.0,0.0,0.0,27.2304801940918,1309.1438406050088,9969788.0,155000000.0,78.540492103486
ecuador,0.0,1989,ecu,65.0,30000.0,35411.0,23.9757099151611,1360.4874649822016,10210185.0,160000000.0,77.4569671791688
ecuador,0.0,1990,ecu,28.0,6510.0,0.0,18.959939956665,1458.3268715435643,10449837.0,126000000.0,74.9941652338801
ecuador,0.0,1991,ecu,375.0,15131.0,0.0,19.4389305114746,1589.7521735707835,10686279.0,160000000.0,75.8020195593167
ecuador,0.0,1995,ecu,3.0,4289.0,0.0,17.9682102203369,2113.2636522054017,11561683.0,452480000.0,83.5126991612187
ecuador,0.0,1997,ecu,248.0,83194.0,494089.0,18.3899097442627,2349.218685347037,11987838.0,723950000.0,81.6383894370792
ecuador,1.0,2008,ecu,55.0,289162.0,1359273.0,38.3230590820312,4260.433183964707,14496797.0,1057404020.15482,73.3421606769206
ecuador,3.0,2012,ecu,72.0,80826.0,0.0,39.4205207824707,5678.455720700033,15483883.0,567417300.85638,73.6256579277795
ecuador,1.0,2013,ecu,36.0,28758.0,0.0,40.0047416687012,6050.354611327401,15722989.0,727081206.263418,73.8625216768621
ecuador,3.0,2015,ecu,12.0,931227.0,0.0,44.9455184936523,6130.586675567683,16195902.0,1322701337.30748,75.857336069644
ecuador,2.0,2018,ecu,48.0,75.0,0.0,48.327880859375,6321.349400717174,17015672.0,1389198763.14022,74.4049980918913
ecuador,2.0,2019,ecu,33.0,3421.0,0.0,48.0878791809082,6233.258166923628,17343740.0,979020496.243027,74.0740808574136
ecuador,0.0,2020,ecu,0.0,18685.0,0.0,57.9376602172852,5645.199289653324,17588595.0,1094715900.76402,75.6137265602915
brazil,0.0,1977,bra,72.0,131100.0,0.0,10.385479927063,1547.6942060653014,113939886.0,1833000000.0,78.5192116027003
brazil,0.0,1978,bra,26.0,1000.0,10318438.0,10.6536798477173,1716.707727672884,116664382.0,2006000000.0,78.419549419676
brazil,0.0,1979,bra,300.0,6500000.0,0.0,11.0786800384521,1853.0196908692235,119447303.0,2419000000.0,80.5880026369981
brazil,4.0,1980,bra,82.0,271048.0,0.0,11.3112201690674,1941.2595380596124,122288383.0,1911000000.0,78.1192414712423
brazil,3.0,1981,bra,627.0,52300.0,0.0,11.0865898132324,2061.3499542027544,125168060.0,2520000000.0,78.9563980149663
brazil,1.0,1982,bra,170.0,4300.0,0.0,10.9449100494385,2118.56410810781,128065095.0,2910000000.0,82.6118205760892
brazil,2.0,1983,bra,218.0,23338340.0,1028406.0,11.0390300750732,1448.0097311576098,130977370.0,1609000000.0,86.726502827067
brazil,3.0,1986,bra,52.0,66057.0,13350.0,10.4311800003052,1836.684978466241,139643355.0,345000000.0,82.0099830841383
brazil,0.0,1987,bra,426.0,761087.0,159688.0,10.518349647522,1986.8341384584792,142466264.0,1169000000.0,77.3276178698856
brazil,1.0,1988,bra,1066.0,3071904.0,2548949.0,10.7011299133301,2119.6110811527865,145253973.0,2804000000.0,77.2441314200222
brazil,2.0,1989,bra,378.0,1157185.0,0.0,10.7324104309082,2790.4142039498,148003411.0,1131000000.0,69.6288713017166
brazil,2.0,1990,bra,68.0,2800.0,0.0,10.7807703018188,3085.396215533173,150706446.0,989000000.0,78.5934179353157
brazil,3.0,1991,bra,633.0,34860.0,4298.0,11.1968898773193,2659.048558344412,153336445.0,1103000000.0,79.4680356965133
brazil,2.0,1992,bra,137.0,147553.0,53810.0,10.8397903442383,2505.2250328729647,155900790.0,2061000000.0,78.5822115243601
brazil,6.0,1993,bra,99.0,15.0,0.0,11.0923299789429,2766.3284771875965,158440875.0,1292000000.0,77.7464213207551
brazil,0.0,1994,bra,170.0,1029.0,1076046.0,11.3403997421265,3393.142925598225,160980472.0,3072000000.0,77.5030439955817
brazil,1.5,1996,bra,409.0,14327.0,0.0,11.9040498733521,5121.905407344642,166037122.0,12552000000.0,84.90822573366
brazil,4.5,1998,bra,132.0,10274420.0,285458.0,13.4665203094482,5049.766119579293,171039804.0,28855609916.42,84.2128323442722
brazil,6.0,1999,bra,142.0,279.0,0.0,14.6957998275757,3456.4235948953715,173486281.0,28385675614.9902,84.4628102035582
brazil,93.7,2012,bra,92.0,4299029.0,2078975.0,43.2308502197266,12327.515555834529,199977707.0,92568388321.34,79.9419700940442
brazil,87.9583,2013,bra,383.0,261415.0,804635.0,44.3393707275391,12258.564849171698,201721767.0,75211029129.4,80.6077290781656
brazil,71.8333,2014,bra,83.0,27620813.0,6428274.0,47.1568717956543,12071.404654748485,203459650.0,87713983217.24,82.1131094127258
brazil,68.3333,2015,bra,121.0,310405.0,4938.0,48.4340400695801,8783.214413107182,205188205.0,64738153494.44,83.7416172305654
brazil,89.6667,2016,bra,312.0,51308.0,243872.0,48.3333396911621,8680.735420548273,206859578.0,74294627801.19,84.6307770290532
brazil,83.5,2017,bra,235.0,104450.0,119393.0,50.0267486572266,9896.717510996696,208504960.0,68885491315.23,84.6562110394703
brazil,86.8333,2018,bra,106.0,4106.0,61770.0,51.1916885375977,9121.020092499584,210166592.0,78162724370.35,84.5111627535768
brazil,93.8333,2019,bra,454.0,10049070.0,0.0,52.6240615844727,8845.323931241695,211782878.0,69174411753.43,85.1276286697313
brazil,84.8667,2020,bra,262.0,18367.0,4070756.0,54.5727996826172,6923.700197150645,213196304.0,37786286307.45,83.2791539223431
brazil,79.5,2021,bra,81.0,1608083.0,3826539.0,56.8306198120117,7696.785531275621,214326223.0,46439071565.28,79.6328661728807
czechia,5.0,1995,cze,18.0,4.0,0.0,20.0404491424561,5823.974996923018,10327253.0,2567564641.62698,68.895124117807
czechia,4.25,1996,cze,1.0,60.0,67170.0,21.0769901275635,6532.905243177983,10315241.0,1435279128.15383,68.7250820689297
czechia,6.0,1997,cze,29.0,102107.0,3372930.0,22.8019599914551,6034.523338837984,10304131.0,1286492873.14104,71.1629082142074
czechia,4.5,1998,cze,6.0,0.0,93358.0,23.7565002441406,6489.710320031169,10294373.0,3700169387.63107,69.37217614197
czechia,11.3333,2000,cze,0.0,0.0,135960.0,29.7583904266357,6028.582612026502,10255063.0,4987079129.26384,69.9180610563096
czechia,10.3333,2002,cze,20.0,200000.0,3937316.0,36.8876609802246,8060.888810867763,10196916.0,8496609035.7758,70.709354428978
czechia,9.0,2003,cze,437.0,35.0,0.0,39.2078895568848,9818.568493074885,10193998.0,2021275745.95501,71.8238170863185
czechia,17.3333,2005,cze,16.0,3.0,0.0,49.1181411743164,13430.660552129131,10211216.0,13730164683.4592,68.120292147464
czechia,11.0,2006,cze,6.0,4315.0,0.0,49.8811302185059,15261.808848326733,10238905.0,7132002407.70599,66.8948061404505
czechia,15.0,2007,cze,4.0,0.0,211718.0,54.1809005737305,18466.578262123578,10298828.0,13815656003.7033,65.1831711245894
czechia,28.3333,2008,cze,12.0,100.0,67964.0,57.9171714782715,22804.622204596395,10384603.0,8815393022.10815,66.508090807003
czechia,29.5,2009,cze,15.0,14462.0,204618.0,61.4115715026855,19861.697429525586,10443936.0,5271613701.7927,69.3055948936859
czechia,12.6667,2010,cze,23.0,1400.0,466464.0,64.9327697753906,19960.06848721572,10474410.0,10167834374.8186,69.5830317541017
czechia,20.0,2012,cze,32.0,0.0,0.0,66.9287719726562,19870.801212340346,10510785.0,9433199804.77647,68.8766351538013
czechia,15.5,2013,cze,15.0,1300000.0,1040877.0,66.3243179321289,20133.169143135263,10514272.0,7357578652.57,69.2924683264576
czechia,27.0,2017,cze,0.0,0.0,3462.0,67.7142181396484,20636.199952434956,10594438.0,11234740946.0941,66.1067480794867
czechia,21.1667,2018,cze,16.0,10.0,0.0,66.7902221679688,23424.480460185496,10629928.0,8324668391.46793,66.8645316250339
czechia,32.8333,2020,cze,12.0,5.0,0.0,67.1843719482422,22992.87938333477,10697858.0,8515481807.56744,67.0972517533754
czechia,37.0,2021,cze,6.0,3815.0,757100.0,69.1061782836914,26822.514186211123,10505772.0,12890950336.4655,66.8207415730668
bulgaria,0.0,1981,bgr,0.0,0.0,0.0,16.2023506164551,2234.8148157312517,8891117.0,0.0,63.3963620677259
bulgaria,0.0,1983,bgr,0.0,0.0,0.0,15.445969581604,1852.8134344280188,8939738.0,0.0,66.4177953083389
bulgaria,0.0,1984,bgr,50.0,0.0,0.0,16.1458892822266,1963.5726761827364,8960679.0,0.0,64.9116381283765
bulgaria,0.0,1986,bgr,3.0,3060.0,0.0,19.1692790985107,2260.427281154497,8958171.0,0.0,67.5599439922379
bulgaria,0.0,1988,bgr,25.0,0.0,0.0,22.4143390655518,2511.393062594886,8981446.0,0.0,65.9129849707003
bulgaria,0.0,1989,bgr,15.0,100.0,0.0,24.5839595794678,2477.020817959598,8876972.0,0.0,68.6287241783563
bulgaria,0.0,1990,bgr,1.0,0.0,0.0,25.5723209381104,2366.5298212861385,8718289.0,4000000.0,78.0205593228554
bulgaria,1.0,1993,bgr,27.0,5019.0,0.0,31.8155403137207,1278.544419597277,8472313.0,40000000.0,92.3459350953496
bulgaria,4.0,1996,bgr,0.0,200.0,0.0,39.6896896362305,1470.1953473995666,8362826.0,109000000.0,87.6693708081654
bulgaria,3.5,1997,bgr,0.0,200.0,0.0,41.8087997436523,1361.4092494892825,8312068.0,504800000.0,77.583979745651
bulgaria,3.0,1998,bgr,3.0,323.0,0.0,42.1581192016602,1820.4483197876655,8256786.0,537317256.150851,74.4539066799526
bulgaria,1.0,1999,bgr,0.0,850.0,0.0,44.0834083557129,1659.7186110549326,8210624.0,818788154.863275,84.7316864124877
bulgaria,5.0,2000,bgr,14.0,167.0,29996.0,42.3398284912109,1621.2621073899165,8170172.0,1001503841.99968,86.261847161659
bulgaria,2.75,2001,bgr,2.0,0.0,0.0,41.0407791137695,1770.906778989582,8009142.0,812942201.973002,87.9676621134856
bulgaria,3.0,2002,bgr,1.0,0.0,1627.0,41.4290084838867,2092.9828862555814,7837161.0,904659791.087722,87.4459826952073
bulgaria,1.0,2005,bgr,39.0,12200.0,684839.0,46.225269317627,3899.825137514384,7658972.0,4098122930.77934,86.9154080503237
bulgaria,5.0,2006,bgr,18.0,547.0,0.0,47.7948303222656,4523.147524819338,7601022.0,7874476255.43262,85.0353701794247
bulgaria,1.5,2007,bgr,17.0,1129.0,3464.0,51.2403411865234,5888.7768522063625,7545338.0,13875270456.9117,85.2162553070748
bulgaria,8.0,2008,bgr,10.0,0.0,0.0,52.6504096984863,7271.305201262595,7492561.0,10296720633.7243,82.8088904466123
bulgaria,5.0,2009,bgr,17.0,19.0,0.0,55.0083694458008,6988.274818924102,7444443.0,3896664559.17164,79.7167247198454
bulgaria,4.5,2010,bgr,3.0,90.0,0.0,58.354850769043,6862.757687475225,7395599.0,1842900000.0,80.6664638827585
bulgaria,5.0,2012,bgr,38.0,38160.0,5609.0,62.1616516113281,7431.014045435226,7305888.0,1788110000.0,81.391688338642
bulgaria,13.0,2014,bgr,36.0,8547.0,1152145.0,69.5866012573242,7912.520539994406,7223938.0,1093600000.0,79.5713127614391
bulgaria,7.0,2015,bgr,5.0,0.0,7162.0,74.0448913574219,7081.10233572915,7177991.0,2221390000.0,78.1212808295721
bulgaria,10.0,2017,bgr,10.0,0.0,0.0,76.0799179077148,8386.589202240773,7075947.0,2007290000.0,75.8961444890855
bulgaria,9.0,2018,bgr,16.0,626.0,0.0,76.2302093505859,9451.850869563998,7025037.0,1809860000.0,76.2588870934907
bulgaria,5.3333,2021,bgr,44.0,532.0,0.0,74.0276489257812,12222.235645940968,6877743.0,2499330000.0,77.0932569101222
chile,0.0,1977,chl,15.0,16800.0,32835.0,11.9254903793335,1273.0876814359056,10969861.0,21000000.0,87.3774233559392
chile,0.0,1978,chl,4.0,6000.0,0.0,11.6208400726318,1435.841281990732,11137748.0,181000000.0,85.5319749521851
chile,0.0,1979,chl,30.0,0.0,0.0,11.0983400344849,1929.0072230150024,11304331.0,244000000.0,85.0410517371522
chile,0.0,1982,chl,0.0,8000.0,0.0,13.2062397003174,2144.9857868466233,11807408.0,401000000.0,90.9494433894363
chile,0.0,1983,chl,4.0,1524.0,2938.0,14.7105703353882,1699.692543360377,11976513.0,135000000.0,86.0032506837365
chile,0.0,1984,chl,127.0,323173.0,0.0,15.4065799713135,1615.3619151100736,12147758.0,78000000.0,83.1925772877809
chile,0.0,1985,chl,180.0,1482275.0,4081025.0,16.0157699584961,1436.176916068494,12326396.0,144300000.0,79.8170913662574
chile,0.0,1986,chl,129.0,85388.0,45924.0,17.274450302124,1509.5326061536573,12514502.0,315500000.0,78.0564744643396
chile,0.0,1987,chl,237.0,202506.0,458461.0,17.9851093292236,1750.658691261692,12712784.0,890500000.0,74.8868200286974
chile,0.0,1988,chl,0.0,2000.0,0.0,18.7719306945801,2015.7352946318863,12918389.0,967900000.0,70.273454391134
chile,0.0,1991,chl,171.0,146179.0,474895.0,20.8207397460938,2789.8096590078144,13561945.0,822700000.0,72.9761434955604
chile,0.0,1992,chl,0.0,38000.0,250281.0,23.6541194915771,3335.064958619565,13782297.0,936100000.0,74.8266134999438
chile,0.0,1993,chl,115.0,3626.0,68880.0,25.8770694732666,3521.711814178556,13998386.0,1034300000.0,75.940645513069
chile,0.0,1994,chl,20.0,1.0,0.0,26.7059307098389,4011.6941359297966,14210674.0,2582100000.0,74.5850526631895
chile,0.0,1995,chl,33.0,11833.0,22393.0,27.3324699401855,5094.50548395194,14416796.0,2957000000.0,72.3862985566947
chile,0.0,1997,chl,81.0,132451.0,420067.0,30.228759765625,5788.859948269561,14809289.0,5271400000.0,72.4840239870086
chile,0.0,1999,chl,0.0,1000.0,491931.0,35.5736618041992,4981.191106286571,15176410.0,8761016217.84,75.5269073682254
chile,0.0,2000,chl,16.0,181667.0,67980.0,35.4313201904297,5097.114937189153,15351799.0,4860015667.52,74.7136597794964
chile,0.0,2002,chl,19.0,255642.0,455557.0,40.2664985656738,4479.1750439537855,15693790.0,2549923142.41108,73.8610233827147
chile,0.0,2003,chl,0.0,285.0,0.0,43.5181999206543,4824.2205412046305,15859112.0,4026497832.75699,72.1723350945354
chile,0.5,2004,chl,3.0,9502.0,0.0,44.3284606933594,6185.514791848933,16017966.0,6797252642.36959,69.2746337504617
chile,1.6667,2005,chl,61.0,29105.0,7493.0,50.2735595703125,7561.830548044597,16175311.0,7462207179.80944,68.4436893468274
chile,0.5,2006,chl,38.0,95867.0,0.0,49.3216896057129,9418.0627175215,16334575.0,7586190389.76648,63.7939662570339
chile,2.6667,2007,chl,39.0,25260.0,141146.0,54.7230491638184,10461.366088750705,16495538.0,13474760472.5025,64.3692982491605
chile,5.0,2008,chl,19.0,152760.0,31263.0,56.7743988037109,10783.17082106316,16661462.0,18473102612.1039,69.4545621869296
chile,9.6667,2009,chl,24.0,3.0,0.0,59.9912910461426,10182.86056468191,16833447.0,13855126064.8962,69.5347534498479
chile,16.6667,2010,chl,674.0,2671747.0,40263352.0,66.3445205688477,12767.782040626314,17004162.0,16019683111.6555,69.1342238427114
chile,26.5,2011,chl,22.0,30457.0,260208.0,70.8241806030273,14628.57245730367,17173573.0,25564944876.5765,70.4557855454613
chile,24.6667,2012,chl,9.0,28717.0,386350.0,75.0770721435547,15406.492836150275,17341771.0,31801970676.0608,71.6736124181927
chile,37.6667,2013,chl,16.0,21.0,1256261.0,79.8703384399414,15833.275919446061,17509925.0,21120756844.0181,73.4714019747876
chile,25.0,2014,chl,18.0,536942.0,165652.0,83.6629791259766,14666.343116858641,17687108.0,25527831848.9546,74.4687287689161
chile,30.5,2015,chl,204.0,884066.0,3580752.0,86.4181137084961,13569.94812747328,17870124.0,17766285629.0926,75.3675135507079
chile,41.0,2016,chl,12.0,100.0,121936.0,88.8458862304688,13785.687597731787,18083879.0,11362832162.4891,76.502754575769
chile,28.0,2017,chl,42.0,20539.0,659048.0,89.921989440918,15045.527850760065,18368577.0,5237183518.21249,76.7267353370674
chile,46.0,2019,chl,63.0,2149.0,0.0,92.0659713745117,14627.145016480032,19039485.0,13579090978.7599,76.8367584166142
chile,25.5,2021,chl,0.0,1131.0,189005.0,96.2227935791016,16247.40101507649,19493184.0,15933021424.5106,76.315007664474
costa rica,0.0,1980,cri,1.0,1350.0,0.0,20.7234706878662,2001.1767378343336,2414303.0,52600000.0,83.766406225909
costa rica,0.0,1983,cri,12.0,5535.0,17630.0,20.6607704162598,1199.8986690626082,2622532.0,60700000.0,76.5638677946703
costa rica,0.0,1984,cri,0.0,0.0,7043.0,20.9686508178711,1357.643286424592,2696200.0,55900000.0,76.8900729951187
costa rica,0.0,1988,cri,35.0,140000.0,170754.0,25.0470695495605,1537.4612225191277,3001461.0,122200000.0,77.3205910171703
costa rica,0.0,1990,cri,24.0,14609.0,43677.0,26.601770401001,1808.49595860746,3158253.0,162500000.0,79.5817865960636
costa rica,0.0,1991,cri,48.0,195590.0,214885.0,28.4745407104492,2221.4746532740173,3239414.0,178400000.0,86.2255944219346
costa rica,0.0,1992,cri,0.0,1200.0,0.0,30.923059463501,2578.0250314437985,3321939.0,226000000.0,85.0992108982761
costa rica,0.5,2004,cri,10.0,3336.0,0.0,25.9932804107666,4376.0804284726055,4252800.0,1083718486.49799,81.9111996582547
costa rica,0.0,2011,cri,4.0,46695.0,0.0,44.9357299804688,9137.45510202159,4679926.0,2733268839.98155,83.6460251534007
costa rica,0.0,2012,cri,8.0,10285.0,57360.0,47.3161315917969,9971.651656257282,4736593.0,2696295210.67893,83.8917091176366
costa rica,1.0,2013,cri,3.0,12000.0,0.0,47.8412284851074,10633.266559878524,4791535.0,3205384976.80294,83.2926517039616
costa rica,1.0,2015,cri,0.0,28116.0,0.0,51.6519317626953,11529.955173567148,4895242.0,2955521680.83967,81.9085197676541
costa rica,1.25,2016,cri,9.0,50245.0,0.0,52.1316299438477,11899.81397837185,4945205.0,2620435490.61534,80.7693445971317
costa rica,0.0,2017,cri,25.0,11500.0,220876.0,54.4580307006836,12118.133618061527,4993842.0,2924906990.98245,81.4817132036707
costa rica,5.0,2018,cri,1.0,125190.0,0.0,52.8686790466309,12383.14994695192,5040734.0,3014543618.02812,81.0984598985973
costa rica,1.0,2019,cri,0.0,4852.0,0.0,54.7189712524414,12669.34116173959,5084532.0,2719031329.42268,81.0458017005614
canada,0.0,1986,can,30.0,14471.0,80100.0,71.705192565918,14521.482537459222,26100278.0,2709677620.68495,77.5679319446291
canada,6.5,1989,can,64.0,25045.0,9915168.0,83.9154815673828,20795.172532802353,27276781.0,7171648940.44922,76.2269219257898
canada,40.2,1990,can,8.0,4000.0,19039.0,89.8930511474609,21526.347701573264,27691138.0,8401707941.43435,78.4598440548612
canada,67.2,1991,can,51.0,171.0,1074423.0,94.3216094970703,21846.30024847541,28037420.0,3514220103.04375,81.2973710872319
canada,78.8333,1992,can,43.0,0.0,4421629.0,96.4880523681641,20949.9332652006,28371264.0,7018240062.86526,82.1470527646165
canada,65.0,1993,can,33.0,200.0,0.0,87.6490020751953,20186.988501314558,28684764.0,4178460316.69705,81.5362559016488
canada,83.3333,1994,can,36.0,4304.0,5923.0,89.9769515991211,19997.623737335394,29000663.0,9541029101.65658,79.2646709732162
